REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
1996-01-01,Nunavut,2016A000262,v7,15,25291
1996-04-01,Canada,2016A000011124,v1,1,29514217
1996-04-01,Newfoundland and Labrador,2016A000210,v2,2,561646
1996-04-01,Prince Edward Island,2016A000211,v8,3,135311
1996-04-01,Nova Scotia,2016A000212,v9,4,929921
1996-04-01,New Brunswick,2016A000213,v10,5,751872
1996-04-01,Quebec,2016A000224,v11,6,7237307
1996-04-01,Ontario,2016A000235,v12,7,11037392
1996-04-01,Manitoba,2016A000246,v13,8,1132025
1996-04-01,Saskatchewan,2016A000247,v14,9,1017872
1996-04-01,Alberta,2016A000248,v15,10,2762903
1996-04-01,British Columbia,2016A000259,v3,11,3849847
1996-04-01,Yukon,2016A000260,v4,12,31142
1996-04-01,Northwest Territories,2016A000261,v6,14,41516
1996-04-01,Nunavut,2016A000262,v7,15,25463
1996-07-01,Canada,2016A000011124,v1,1,29610218
1996-07-01,Newfoundland and Labrador,2016A000210,v2,2,559698
1996-07-01,Prince Edward Island,2016A000211,v8,3,135737
1996-07-01,Nova Scotia,2016A000212,v9,4,931327
1996-07-01,New Brunswick,2016A000213,v10,5,752268
1996-07-01,Quebec,2016A000224,v11,6,7246897
1996-07-01,Ontario,2016A000235,v12,7,11082903
1996-07-01,Manitoba,2016A000246,v13,8,1134196
1996-07-01,Saskatchewan,2016A000247,v14,9,1018945
1996-07-01,Alberta,2016A000248,v15,10,2775133
1996-07-01,British Columbia,2016A000259,v3,11,3874317
1996-07-01,Yukon,2016A000260,v4,12,31387
1996-07-01,Northwest Territories,2016A000261,v6,14,41741
1996-07-01,Nunavut,2016A000262,v7,15,25669
1996-10-01,Canada,2016A000011124,v1,1,29708206
1996-10-01,Newfoundland and Labrador,2016A000210,v2,2,557281
1996-10-01,Prince Edward Island,2016A000211,v8,3,136004
1996-10-01,Nova Scotia,2016A000212,v9,4,932276
1996-10-01,New Brunswick,2016A000213,v10,5,752526
1996-10-01,Quebec,2016A000224,v11,6,7257616
1996-10-01,Ontario,2016A000235,v12,7,11130574
1996-10-01,Manitoba,2016A000246,v13,8,1134619
1996-10-01,Saskatchewan,2016A000247,v14,9,1019408
1996-10-01,Alberta,2016A000248,v15,10,2789691
1996-10-01,British Columbia,2016A000259,v3,11,3899256
1996-10-01,Yukon,2016A000260,v4,12,31596
1996-10-01,Northwest Territories,2016A000261,v6,14,41611
1996-10-01,Nunavut,2016A000262,v7,15,25748
1997-01-01,Canada,2016A000011124,v1,1,29751536
1997-01-01,Newfoundland and Labrador,2016A000210,v2,2,555432
1997-01-01,Prince Edward Island,2016A000211,v8,3,135935
1997-01-01,Nova Scotia,2016A000212,v9,4,932349
1997-01-01,New Brunswick,2016A000213,v10,5,752334
1997-01-01,Quebec,2016A000224,v11,6,7262945
1997-01-01,Ontario,2016A000235,v12,7,11146270
1997-01-01,Manitoba,2016A000246,v13,8,1134997
1997-01-01,Saskatchewan,2016A000247,v14,9,1018326
1997-01-01,Alberta,2016A000248,v15,10,2799561
1997-01-01,British Columbia,2016A000259,v3,11,3914490
1997-01-01,Yukon,2016A000260,v4,12,31633
1997-01-01,Northwest Territories,2016A000261,v6,14,41528
1997-01-01,Nunavut,2016A000262,v7,15,25736
1997-04-01,Canada,2016A000011124,v1,1,29818012
1997-04-01,Newfoundland and Labrador,2016A000210,v2,2,553115
1997-04-01,Prince Edward Island,2016A000211,v8,3,135931
1997-04-01,Nova Scotia,2016A000212,v9,4,931832
1997-04-01,New Brunswick,2016A000213,v10,5,752447
1997-04-01,Quebec,2016A000224,v11,6,7267820
1997-04-01,Ontario,2016A000235,v12,7,11179959
1997-04-01,Manitoba,2016A000246,v13,8,1135846
1997-04-01,Saskatchewan,2016A000247,v14,9,1017683
1997-04-01,Alberta,2016A000248,v15,10,2813157
1997-04-01,British Columbia,2016A000259,v3,11,3931056
1997-04-01,Yukon,2016A000260,v4,12,31659
1997-04-01,Northwest Territories,2016A000261,v6,14,41668
1997-04-01,Nunavut,2016A000262,v7,15,25839
1997-07-01,Canada,2016A000011124,v1,1,29905948
1997-07-01,Newfoundland and Labrador,2016A000210,v2,2,550911
1997-07-01,Prince Edward Island,2016A000211,v8,3,136095
1997-07-01,Nova Scotia,2016A000212,v9,4,932402
1997-07-01,New Brunswick,2016A000213,v10,5,752511
1997-07-01,Quebec,2016A000224,v11,6,7274611
1997-07-01,Ontario,2016A000235,v12,7,11227651
1997-07-01,Manitoba,2016A000246,v13,8,1136128
1997-07-01,Saskatchewan,2016A000247,v14,9,1017902
1997-07-01,Alberta,2016A000248,v15,10,2829848
1997-07-01,British Columbia,2016A000259,v3,11,3948583
1997-07-01,Yukon,2016A000260,v4,12,31797
1997-07-01,Northwest Territories,2016A000261,v6,14,41625
1997-07-01,Nunavut,2016A000262,v7,15,25884
1997-10-01,Canada,2016A000011124,v1,1,29994790
1997-10-01,Newfoundland and Labrador,2016A000210,v2,2,547639
1997-10-01,Prince Edward Island,2016A000211,v8,3,136165
1997-10-01,Nova Scotia,2016A000212,v9,4,932735
1997-10-01,New Brunswick,2016A000213,v10,5,752248
1997-10-01,Quebec,2016A000224,v11,6,7282871
1997-10-01,Ontario,2016A000235,v12,7,11278893
1997-10-01,Manitoba,2016A000246,v13,8,1135649
1997-10-01,Saskatchewan,2016A000247,v14,9,1017426
1997-10-01,Alberta,2016A000248,v15,10,2847526
1997-10-01,British Columbia,2016A000259,v3,11,3964677
1997-10-01,Yukon,2016A000260,v4,12,31556
1997-10-01,Northwest Territories,2016A000261,v6,14,41411
1997-10-01,Nunavut,2016A000262,v7,15,25994
1998-01-01,Canada,2016A000011124,v1,1,30028506
1998-01-01,Newfoundland and Labrador,2016A000210,v2,2,545769
1998-01-01,Prince Edward Island,2016A000211,v8,3,135938
1998-01-01,Nova Scotia,2016A000212,v9,4,932549
1998-01-01,New Brunswick,2016A000213,v10,5,751969
1998-01-01,Quebec,2016A000224,v11,6,7286008
1998-01-01,Ontario,2016A000235,v12,7,11292059
1998-01-01,Manitoba,2016A000246,v13,8,1135770
1998-01-01,Saskatchewan,2016A000247,v14,9,1017504
1998-01-01,Alberta,2016A000248,v15,10,2859305
1998-01-01,British Columbia,2016A000259,v3,11,3972821
1998-01-01,Yukon,2016A000260,v4,12,31510
1998-01-01,Northwest Territories,2016A000261,v6,14,41222
1998-01-01,Nunavut,2016A000262,v7,15,26082
1998-04-01,Canada,2016A000011124,v1,1,30080180
1998-04-01,Newfoundland and Labrador,2016A000210,v2,2,542479
1998-04-01,Prince Edward Island,2016A000211,v8,3,135635
1998-04-01,Nova Scotia,2016A000212,v9,4,932033
1998-04-01,New Brunswick,2016A000213,v10,5,751080
1998-04-01,Quebec,2016A000224,v11,6,7290497
1998-04-01,Ontario,2016A000235,v12,7,11322038
1998-04-01,Manitoba,2016A000246,v13,8,1136177
1998-04-01,Saskatchewan,2016A000247,v14,9,1017105
1998-04-01,Alberta,2016A000248,v15,10,2876753
1998-04-01,British Columbia,2016A000259,v3,11,3977912
1998-04-01,Yukon,2016A000260,v4,12,31320
1998-04-01,Northwest Territories,2016A000261,v6,14,40968
1998-04-01,Nunavut,2016A000262,v7,15,26183
1998-07-01,Canada,2016A000011124,v1,1,30155173
1998-07-01,Newfoundland and Labrador,2016A000210,v2,2,539843
1998-07-01,Prince Edward Island,2016A000211,v8,3,135804
1998-07-01,Nova Scotia,2016A000212,v9,4,931836
1998-07-01,New Brunswick,2016A000213,v10,5,750530
1998-07-01,Quebec,2016A000224,v11,6,7295935
1998-07-01,Ontario,2016A000235,v12,7,11365901
1998-07-01,Manitoba,2016A000246,v13,8,1137489
1998-07-01,Saskatchewan,2016A000247,v14,9,1017332
1998-07-01,Alberta,2016A000248,v15,10,2899066
1998-07-01,British Columbia,2016A000259,v3,11,3983113
1998-07-01,Yukon,2016A000260,v4,12,31149
1998-07-01,Northwest Territories,2016A000261,v6,14,40802
1998-07-01,Nunavut,2016A000262,v7,15,26373
1998-10-01,Canada,2016A000011124,v1,1,30231639
1998-10-01,Newfoundland and Labrador,2016A000210,v2,2,537908
1998-10-01,Prince Edward Island,2016A000211,v8,3,135908
1998-10-01,Nova Scotia,2016A000212,v9,4,932740
1998-10-01,New Brunswick,2016A000213,v10,5,750708
1998-10-01,Quebec,2016A000224,v11,6,7305302
1998-10-01,Ontario,2016A000235,v12,7,11408804
1998-10-01,Manitoba,2016A000246,v13,8,1138328
1998-10-01,Saskatchewan,2016A000247,v14,9,1017748
1998-10-01,Alberta,2016A000248,v15,10,2915781
1998-10-01,British Columbia,2016A000259,v3,11,3990451
1998-10-01,Yukon,2016A000260,v4,12,30877
1998-10-01,Northwest Territories,2016A000261,v6,14,40635
1998-10-01,Nunavut,2016A000262,v7,15,26449
1999-01-01,Canada,2016A000011124,v1,1,30260117
1999-01-01,Newfoundland and Labrador,2016A000210,v2,2,536515
1999-01-01,Prince Edward Island,2016A000211,v8,3,135994
1999-01-01,Nova Scotia,2016A000212,v9,4,932145
1999-01-01,New Brunswick,2016A000213,v10,5,750127
1999-01-01,Quebec,2016A000224,v11,6,7310238
1999-01-01,Ontario,2016A000235,v12,7,11419589
1999-01-01,Manitoba,2016A000246,v13,8,1138946
1999-01-01,Saskatchewan,2016A000247,v14,9,1016883
1999-01-01,Alberta,2016A000248,v15,10,2926079
1999-01-01,British Columbia,2016A000259,v3,11,3995643
1999-01-01,Yukon,2016A000260,v4,12,30748
1999-01-01,Northwest Territories,2016A000261,v6,14,40635
1999-01-01,Nunavut,2016A000262,v7,15,26575
1999-04-01,Canada,2016A000011124,v1,1,30314696
1999-04-01,Newfoundland and Labrador,2016A000210,v2,2,534498
1999-04-01,Prince Edward Island,2016A000211,v8,3,136025
1999-04-01,Nova Scotia,2016A000212,v9,4,932116
1999-04-01,New Brunswick,2016A000213,v10,5,750075
1999-04-01,Quebec,2016A000224,v11,6,7315053
1999-04-01,Ontario,2016A000235,v12,7,11452857
1999-04-01,Manitoba,2016A000246,v13,8,1140502
1999-04-01,Saskatchewan,2016A000247,v14,9,1015716
1999-04-01,Alberta,2016A000248,v15,10,2937393
1999-04-01,British Columbia,2016A000259,v3,11,4002433
1999-04-01,Yukon,2016A000260,v4,12,30602
1999-04-01,Northwest Territories,2016A000261,v6,14,40705
1999-04-01,Nunavut,2016A000262,v7,15,26721
1999-07-01,Canada,2016A000011124,v1,1,30401286
1999-07-01,Newfoundland and Labrador,2016A000210,v2,2,533329
1999-07-01,Prince Edward Island,2016A000211,v8,3,136281
1999-07-01,Nova Scotia,2016A000212,v9,4,933784
1999-07-01,New Brunswick,2016A000213,v10,5,750601
1999-07-01,Quebec,2016A000224,v11,6,7323250
1999-07-01,Ontario,2016A000235,v12,7,11504759
1999-07-01,Manitoba,2016A000246,v13,8,1142448
1999-07-01,Saskatchewan,2016A000247,v14,9,1014524
1999-07-01,Alberta,2016A000248,v15,10,2952692
1999-07-01,British Columbia,2016A000259,v3,11,4011375
1999-07-01,Yukon,2016A000260,v4,12,30785
1999-07-01,Northwest Territories,2016A000261,v6,14,40638
1999-07-01,Nunavut,2016A000262,v7,15,26820
1999-10-01,Canada,2016A000011124,v1,1,30492106
1999-10-01,Newfoundland and Labrador,2016A000210,v2,2,532246
1999-10-01,Prince Edward Island,2016A000211,v8,3,136424
1999-10-01,Nova Scotia,2016A000212,v9,4,935941
1999-10-01,New Brunswick,2016A000213,v10,5,750643
1999-10-01,Quebec,2016A000224,v11,6,7334722
1999-10-01,Ontario,2016A000235,v12,7,11559464
1999-10-01,Manitoba,2016A000246,v13,8,1143618
1999-10-01,Saskatchewan,2016A000247,v14,9,1012582
1999-10-01,Alberta,2016A000248,v15,10,2966682
1999-10-01,British Columbia,2016A000259,v3,11,4021600
1999-10-01,Yukon,2016A000260,v4,12,30608
1999-10-01,Northwest Territories,2016A000261,v6,14,40579
1999-10-01,Nunavut,2016A000262,v7,15,26997
2000-01-01,Canada,2016A000011124,v1,1,30525872
2000-01-01,Newfoundland and Labrador,2016A000210,v2,2,531774
2000-01-01,Prince Edward Island,2016A000211,v8,3,136442
2000-01-01,Nova Scotia,2016A000212,v9,4,934594
2000-01-01,New Brunswick,2016A000213,v10,5,750786
2000-01-01,Quebec,2016A000224,v11,6,7340269
2000-01-01,Ontario,2016A000235,v12,7,11576994
2000-01-01,Manitoba,2016A000246,v13,8,1144428
2000-01-01,Saskatchewan,2016A000247,v14,9,1011141
2000-01-01,Alberta,2016A000248,v15,10,2974517
2000-01-01,British Columbia,2016A000259,v3,11,4026664
2000-01-01,Yukon,2016A000260,v4,12,30495
2000-01-01,Northwest Territories,2016A000261,v6,14,40623
2000-01-01,Nunavut,2016A000262,v7,15,27145
2000-04-01,Canada,2016A000011124,v1,1,30594030
2000-04-01,Newfoundland and Labrador,2016A000210,v2,2,529574
2000-04-01,Prince Edward Island,2016A000211,v8,3,136289
2000-04-01,Nova Scotia,2016A000212,v9,4,934291
2000-04-01,New Brunswick,2016A000213,v10,5,750543
2000-04-01,Quebec,2016A000224,v11,6,7347179
2000-04-01,Ontario,2016A000235,v12,7,11621255
2000-04-01,Manitoba,2016A000246,v13,8,1145873
2000-04-01,Saskatchewan,2016A000247,v14,9,1009177
2000-04-01,Alberta,2016A000248,v15,10,2988465
2000-04-01,British Columbia,2016A000259,v3,11,4033319
2000-04-01,Yukon,2016A000260,v4,12,30382
2000-04-01,Northwest Territories,2016A000261,v6,14,40455
2000-04-01,Nunavut,2016A000262,v7,15,27228
2000-07-01,Canada,2016A000011124,v1,1,30685730
2000-07-01,Newfoundland and Labrador,2016A000210,v2,2,527966
2000-07-01,Prince Edward Island,2016A000211,v8,3,136470
2000-07-01,Nova Scotia,2016A000212,v9,4,933821
2000-07-01,New Brunswick,2016A000213,v10,5,750517
2000-07-01,Quebec,2016A000224,v11,6,7356951
2000-07-01,Ontario,2016A000235,v12,7,11683290
2000-07-01,Manitoba,2016A000246,v13,8,1147313
2000-07-01,Saskatchewan,2016A000247,v14,9,1007565
2000-07-01,Alberta,2016A000248,v15,10,3004198
2000-07-01,British Columbia,2016A000259,v3,11,4039230
2000-07-01,Yukon,2016A000260,v4,12,30431
2000-07-01,Northwest Territories,2016A000261,v6,14,40480
2000-07-01,Nunavut,2016A000262,v7,15,27498
2000-10-01,Canada,2016A000011124,v1,1,30783969
2000-10-01,Newfoundland and Labrador,2016A000210,v2,2,526732
2000-10-01,Prince Edward Island,2016A000211,v8,3,136400
2000-10-01,Nova Scotia,2016A000212,v9,4,934459
2000-10-01,New Brunswick,2016A000213,v10,5,750252
2000-10-01,Quebec,2016A000224,v11,6,7368772
2000-10-01,Ontario,2016A000235,v12,7,11748348
2000-10-01,Manitoba,2016A000246,v13,8,1148183
2000-10-01,Saskatchewan,2016A000247,v14,9,1006027
2000-10-01,Alberta,2016A000248,v15,10,3016947
2000-10-01,British Columbia,2016A000259,v3,11,4049297
2000-10-01,Yukon,2016A000260,v4,12,30294
2000-10-01,Northwest Territories,2016A000261,v6,14,40575
2000-10-01,Nunavut,2016A000262,v7,15,27683
2023-01-01,Canada,2016A000011124,v1,1,30824441
2023-01-01,Newfoundland and Labrador,2016A000210,v2,2,525299
2023-01-01,Prince Edward Island,2016A000211,v8,3,136377
2023-01-01,Nova Scotia,2016A000212,v9,4,933463
2023-01-01,New Brunswick,2016A000213,v10,5,749715
2023-01-01,Quebec,2016A000224,v11,6,7373978
2023-01-01,Ontario,2016A000235,v12,7,11771945
2023-01-01,Manitoba,2016A000246,v13,8,1148456
2023-01-01,Saskatchewan,2016A000247,v14,9,1003469
2023-01-01,Alberta,2016A000248,v15,10,3027941
2023-01-01,British Columbia,2016A000259,v3,11,4055229
2023-01-01,Yukon,2016A000260,v4,12,30147
2023-01-01,Northwest Territories,2016A000261,v6,14,40624
2023-01-01,Nunavut,2016A000262,v7,15,27798
2023-04-01,Canada,2016A000011124,v1,1,30910996
2023-04-01,Newfoundland and Labrador,2016A000210,v2,2,523235
2023-04-01,Prince Edward Island,2016A000211,v8,3,136499
2023-04-01,Nova Scotia,2016A000212,v9,4,932909
2023-04-01,New Brunswick,2016A000213,v10,5,749789
2023-04-01,Quebec,2016A000224,v11,6,7383844
2023-04-01,Ontario,2016A000235,v12,7,11827345
2023-04-01,Manitoba,2016A000246,v13,8,1149684
2023-04-01,Saskatchewan,2016A000247,v14,9,1001643
2023-04-01,Alberta,2016A000248,v15,10,3041238
2023-04-01,British Columbia,2016A000259,v3,11,4066132
2023-04-01,Yukon,2016A000260,v4,12,30124
2023-04-01,Northwest Territories,2016A000261,v6,14,40625
2023-04-01,Nunavut,2016A000262,v7,15,27929
2023-07-01,Canada,2016A000011124,v1,1,31020902
2023-07-01,Newfoundland and Labrador,2016A000210,v2,2,522046
2023-07-01,Prince Edward Island,2016A000211,v8,3,136665
2023-07-01,Nova Scotia,2016A000212,v9,4,932494
2023-07-01,New Brunswick,2016A000213,v10,5,749820
2023-07-01,Quebec,2016A000224,v11,6,7396456
2023-07-01,Ontario,2016A000235,v12,7,11897534
2023-07-01,Manitoba,2016A000246,v13,8,1151454
2023-07-01,Saskatchewan,2016A000247,v14,9,1000239
2023-07-01,Alberta,2016A000248,v15,10,3058108
2023-07-01,British Columbia,2016A000259,v3,11,4076950
2023-07-01,Yukon,2016A000260,v4,12,30158
2023-07-01,Northwest Territories,2016A000261,v6,14,40845
2023-07-01,Nunavut,2016A000262,v7,15,28133
2023-10-01,Canada,2016A000011124,v1,1,31129119
2023-10-01,Newfoundland and Labrador,2016A000210,v2,2,521581
2023-10-01,Prince Edward Island,2016A000211,v8,3,136876
2023-10-01,Nova Scotia,2016A000212,v9,4,933336
2023-10-01,New Brunswick,2016A000213,v10,5,749295
2023-10-01,Quebec,2016A000224,v11,6,7411504
2023-10-01,Ontario,2016A000235,v12,7,11961789
2023-10-01,Manitoba,2016A000246,v13,8,1152150
2023-10-01,Saskatchewan,2016A000247,v14,9,999175
2023-10-01,Alberta,2016A000248,v15,10,3078336
2023-10-01,British Columbia,2016A000259,v3,11,4085648
2023-10-01,Yukon,2016A000260,v4,12,30076
2023-10-01,Northwest Territories,2016A000261,v6,14,41173
2023-10-01,Nunavut,2016A000262,v7,15,28180
2023-01-02,Canada,2016A000011124,v1,1,31169393
2023-01-02,Newfoundland and Labrador,2016A000210,v2,2,521399
2023-01-02,Prince Edward Island,2016A000211,v8,3,136858
2023-01-02,Nova Scotia,2016A000212,v9,4,933773
2023-01-02,New Brunswick,2016A000213,v10,5,748637
2023-01-02,Quebec,2016A000224,v11,6,7417882
2023-01-02,Ontario,2016A000235,v12,7,11980361
2023-01-02,Manitoba,2016A000246,v13,8,1152837
2023-01-02,Saskatchewan,2016A000247,v14,9,998681
2023-01-02,Alberta,2016A000248,v15,10,3092107
2023-01-02,British Columbia,2016A000259,v3,11,4087191
2023-01-02,Yukon,2016A000260,v4,12,30153
2023-01-02,Northwest Territories,2016A000261,v6,14,41176
2023-01-02,Nunavut,2016A000262,v7,15,28338
2023-04-02,Canada,2016A000011124,v1,1,31253382
2023-04-02,Newfoundland and Labrador,2016A000210,v2,2,520228
2023-04-02,Prince Edward Island,2016A000211,v8,3,136892
2023-04-02,Nova Scotia,2016A000212,v9,4,934177
2023-04-02,New Brunswick,2016A000213,v10,5,748777
2023-04-02,Quebec,2016A000224,v11,6,7428016
2023-04-02,Ontario,2016A000235,v12,7,12030408
2023-04-02,Manitoba,2016A000246,v13,8,1154737
2023-04-02,Saskatchewan,2016A000247,v14,9,997740
2023-04-02,Alberta,2016A000248,v15,10,3108360
2023-04-02,British Columbia,2016A000259,v3,11,4094236
2023-04-02,Yukon,2016A000260,v4,12,30142
2023-04-02,Northwest Territories,2016A000261,v6,14,41280
2023-04-02,Nunavut,2016A000262,v7,15,28389
2023-07-02,Canada,2016A000011124,v1,1,31360079
2023-07-02,Newfoundland and Labrador,2016A000210,v2,2,519481
2023-07-02,Prince Edward Island,2016A000211,v8,3,136880
2023-07-02,Nova Scotia,2016A000212,v9,4,935179
2023-07-02,New Brunswick,2016A000213,v10,5,749372
2023-07-02,Quebec,2016A000224,v11,6,7441656
2023-07-02,Ontario,2016A000235,v12,7,12094174
2023-07-02,Manitoba,2016A000246,v13,8,1156680
2023-07-02,Saskatchewan,2016A000247,v14,9,996807
2023-07-02,Alberta,2016A000248,v15,10,3128429
2023-07-02,British Columbia,2016A000259,v3,11,4100564
2023-07-02,Yukon,2016A000260,v4,12,30336
2023-07-02,Northwest Territories,2016A000261,v6,14,41699
2023-07-02,Nunavut,2016A000262,v7,15,28822
2023-10-02,Canada,2016A000011124,v1,1,31451764
2023-10-02,Newfoundland and Labrador,2016A000210,v2,2,519458
2023-10-02,Prince Edward Island,2016A000211,v8,3,137078
2023-10-02,Nova Scotia,2016A000212,v9,4,935968
2023-10-02,New Brunswick,2016A000213,v10,5,749408
2023-10-02,Quebec,2016A000224,v11,6,7455892
2023-10-02,Ontario,2016A000235,v12,7,12146053
2023-10-02,Manitoba,2016A000246,v13,8,1157298
2023-10-02,Saskatchewan,2016A000247,v14,9,996279
2023-10-02,Alberta,2016A000248,v15,10,3144926
2023-10-02,British Columbia,2016A000259,v3,11,4108400
2023-10-02,Yukon,2016A000260,v4,12,30266
2023-10-02,Northwest Territories,2016A000261,v6,14,41874
2023-10-02,Nunavut,2016A000262,v7,15,28864
2023-01-03,Canada,2016A000011124,v1,1,31480672
2023-01-03,Newfoundland and Labrador,2016A000210,v2,2,519223
2023-01-03,Prince Edward Island,2016A000211,v8,3,137077
2023-01-03,Nova Scotia,2016A000212,v9,4,935509
2023-01-03,New Brunswick,2016A000213,v10,5,749238
2023-01-03,Quebec,2016A000224,v11,6,7461516
2023-01-03,Ontario,2016A000235,v12,7,12156750
2023-01-03,Manitoba,2016A000246,v13,8,1158369
2023-01-03,Saskatchewan,2016A000247,v14,9,996241
2023-01-03,Alberta,2016A000248,v15,10,3155103
2023-01-03,British Columbia,2016A000259,v3,11,4110242
2023-01-03,Yukon,2016A000260,v4,12,30422
2023-01-03,Northwest Territories,2016A000261,v6,14,42006
2023-01-03,Nunavut,2016A000262,v7,15,28976
2023-04-03,Canada,2016A000011124,v1,1,31550768
2023-04-03,Newfoundland and Labrador,2016A000210,v2,2,518813
2023-04-03,Prince Edward Island,2016A000211,v8,3,137120
2023-04-03,Nova Scotia,2016A000212,v9,4,935800
2023-04-03,New Brunswick,2016A000213,v10,5,749265
2023-04-03,Quebec,2016A000224,v11,6,7471775
2023-04-03,Ontario,2016A000235,v12,7,12195501
2023-04-03,Manitoba,2016A000246,v13,8,1160863
2023-04-03,Saskatchewan,2016A000247,v14,9,995748
2023-04-03,Alberta,2016A000248,v15,10,3169049
2023-04-03,British Columbia,2016A000259,v3,11,4114925
2023-04-03,Yukon,2016A000260,v4,12,30573
2023-04-03,Northwest Territories,2016A000261,v6,14,42219
2023-04-03,Nunavut,2016A000262,v7,15,29117
2023-07-03,Canada,2016A000011124,v1,1,31644028
2023-07-03,Newfoundland and Labrador,2016A000210,v2,2,518459
2023-07-03,Prince Edward Island,2016A000211,v8,3,137227
2023-07-03,Nova Scotia,2016A000212,v9,4,937717
2023-07-03,New Brunswick,2016A000213,v10,5,749441
2023-07-03,Quebec,2016A000224,v11,6,7485753
2023-07-03,Ontario,2016A000235,v12,7,12245039
2023-07-03,Manitoba,2016A000246,v13,8,1163596
2023-07-03,Saskatchewan,2016A000247,v14,9,996386
2023-07-03,Alberta,2016A000248,v15,10,3183065
2023-07-03,British Columbia,2016A000259,v3,11,4124482
2023-07-03,Yukon,2016A000260,v4,12,30941
2023-07-03,Northwest Territories,2016A000261,v6,14,42600
